fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,is_inferencia,Amazon_x,Decathlon_x,Deporvillage_x,Amazon_y,Decathlon_y,Deporvillage_y,año,mes,mes_nombre,dia_mes,dia_semana,dia_semana_num,es_fin_de_semana,es_festivo,nombre_festivo,es_dia_lectivo,trimestre,semana_año,es_inicio_mes,es_primer_dia_mes,es_fin_mes,es_ultimo_dia_mes,black_friday,cyber_monday,es_ultimo_tramo_mes,unidades_vendidas_lag_1,unidades_vendidas_lag_2,unidades_vendidas_lag_3,unidades_vendidas_lag_4,unidades_vendidas_lag_5,unidades_vendidas_lag_6,unidades_vendidas_lag_7,unidades_vendidas_roll_7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-18,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.89,,True,44.36,35.22,39.45,,,,2025,11,November,18,Tuesday,1,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,-0.2749999999999986,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-19,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.62,,True,39.53,34.93,41.08,,,,2025,11,November,19,Wednesday,2,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,1.5499999999999936,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-20,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,True,39.76,36.92,39.41,,,,2025,11,November,20,Thursday,3,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,1.274999999999995,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-21,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,True,43.43,37.67,40.82,,,,2025,11,November,21,Friday,4,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,1.374999999999993,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-22,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,True,40.48,34.99,40.34,,,,2025,11,November,22,Saturday,5,True,False,,False,4,47,False,False,False,False,False,False,False,,,,,,,,,0.625,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-23,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,True,38.76,36.61,37.63,,,,2025,11,November,23,Sunday,6,True,False,,False,4,47,False,False,False,False,False,False,False,,,,,,,,,1.274999999999995,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-24,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,True,40.74,38.67,40.12,,,,2025,11,November,24,Monday,0,False,False,,True,4,48,False,False,False,False,False,False,True,,,,,,,,,1.374999999999993,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.68,,True,45.49,38.8,40.66,,,,2025,11,November,25,Tuesday,1,False,False,,True,4,48,False,False,True,False,False,False,True,,,,,,,,,-0.8000000000000007,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.6,,True,42.77,37.4,39.57,,,,2025,11,November,26,Wednesday,2,False,False,,True,4,48,False,False,True,False,False,False,True,,,,,,,,,1.5000000000000036,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,True,37.57,37.59,38.44,,,,2025,11,November,27,Thursday,3,False,False,,True,4,48,False,False,True,False,False,False,True,,,,,,,,,-1.9749999999999979,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,34.0,,True,38.05,37.47,39.13,,,,2025,11,November,28,Friday,4,False,False,,True,4,48,False,False,True,False,True,False,True,,,,,,,,,-15.0,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.19,,True,39.04,35.22,40.17,,,,2025,11,November,29,Saturday,5,True,False,,False,4,48,False,False,True,False,False,False,True,,,,,,,,,0.47499999999999437,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,True,43.11,35.61,40.7,,,,2025,11,November,30,Sunday,6,True,False,,False,4,48,False,False,True,True,False,False,True,,,,,,,,,-1.9749999999999979,,,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-01,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,146.88,142.99,143.31,,,,2025,11,November,1,Saturday,5,True,False,,False,4,44,True,True,False,False,False,False,False,4.0,3.0,5.0,4.0,5.0,5.0,6.0,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-02,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,146.67,143.89,130.77,,,,2025,11,November,2,Sunday,6,True,False,,False,4,44,True,False,False,False,False,False,False,,4.0,3.0,5.0,4.0,5.0,5.0,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-03,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,146.22,158.74,145.11,,,,2025,11,November,3,Monday,0,False,False,,True,4,45,True,False,False,False,False,False,False,,,4.0,3.0,5.0,4.0,5.0,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-04,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,147.09,138.11,134.81,,,,2025,11,November,4,Tuesday,1,False,False,,True,4,45,True,False,False,False,False,False,False,,,,4.0,3.0,5.0,4.0,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,148.32,141.27,135.74,,,,2025,11,November,5,Wednesday,2,False,False,,True,4,45,True,False,False,False,False,False,False,,,,,4.0,3.0,5.0,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,140.61,140.9,149.02,,,,2025,11,November,6,Thursday,3,False,False,,True,4,45,True,False,False,False,False,False,False,,,,,,4.0,3.0,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,128.88,149.29,141.97,,,,2025,11,November,7,Friday,4,False,False,,True,4,45,True,False,False,False,False,False,False,,,,,,,4.0,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,151.17,145.92,141.69,,,,2025,11,November,8,Saturday,5,True,False,,False,4,45,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-09,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,147.81,155.22,142.24,,,,2025,11,November,9,Sunday,6,True,False,,False,4,45,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-10,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,137.39,148.82,140.1,,,,2025,11,November,10,Monday,0,False,False,,True,4,46,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-11,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,137.02,150.64,141.36,,,,2025,11,November,11,Tuesday,1,False,False,,True,4,46,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-12,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,136.15,154.21,129.09,,,,2025,11,November,12,Wednesday,2,False,False,,True,4,46,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-13,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,134.59,138.71,146.62,,,,2025,11,November,13,Thursday,3,False,False,,True,4,46,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-14,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,140.49,155.94,148.14,,,,2025,11,November,14,Friday,4,False,False,,True,4,46,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-15,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,145.83,146.39,132.65,,,,2025,11,November,15,Saturday,5,True,False,,False,4,46,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-16,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,153.7,148.54,141.89,,,,2025,11,November,16,Sunday,6,True,False,,False,4,46,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,146.07,142.52,136.72,,,,2025,11,November,17,Monday,0,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-18,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,145.81,142.97,138.67,,,,2025,11,November,18,Tuesday,1,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-19,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,139.7,158.15,134.11,,,,2025,11,November,19,Wednesday,2,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-20,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,145.07,147.23,139.96,,,,2025,11,November,20,Thursday,3,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-21,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,150.24,153.04,135.2,,,,2025,11,November,21,Friday,4,False,False,,True,4,47,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-22,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,147.57,143.4,143.87,,,,2025,11,November,22,Saturday,5,True,False,,False,4,47,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-23,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,145.6,164.85,147.08,,,,2025,11,November,23,Sunday,6,True,False,,False,4,47,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-24,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,140.56,138.95,136.34,,,,2025,11,November,24,Monday,0,False,False,,True,4,48,False,False,False,False,False,False,True,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,138.6,145.0,138.72,,,,2025,11,November,25,Tuesday,1,False,False,,True,4,48,False,False,True,False,False,False,True,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,133.92,155.9,136.38,,,,2025,11,November,26,Wednesday,2,False,False,,True,4,48,False,False,True,False,False,False,True,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,146.53,140.65,149.84,,,,2025,11,November,27,Thursday,3,False,False,,True,4,48,False,False,True,False,False,False,True,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,127.5,,True,138.2,148.52,130.33,,,,2025,11,November,28,Friday,4,False,False,,True,4,48,False,False,True,False,True,False,True,,,,,,,,,-15.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,137.14,145.77,128.51,,,,2025,11,November,29,Saturday,5,True,False,,False,4,48,False,False,True,False,False,False,True,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,True,138.02,164.32,142.78,,,,2025,11,November,30,Sunday,6,True,False,,False,4,48,False,False,True,True,False,False,True,,,,,,,,,0.0,,,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-01,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,True,823.61,719.37,850.89,,,,2025,11,November,1,Saturday,5,True,False,,False,4,44,True,True,False,False,False,False,False,3.0,3.0,3.0,3.0,3.0,4.0,5.0,,0.0,,,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-02,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,True,797.79,740.68,840.54,,,,2025,11,November,2,Sunday,6,True,False,,False,4,44,True,False,False,False,False,False,False,,3.0,3.0,3.0,3.0,3.0,4.0,,0.0,,,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-03,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,True,726.77,715.19,832.28,,,,2025,11,November,3,Monday,0,False,False,,True,4,45,True,False,False,False,False,False,False,,,3.0,3.0,3.0,3.0,3.0,,0.0,,,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-04,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,True,820.95,750.95,766.18,,,,2025,11,November,4,Tuesday,1,False,False,,True,4,45,True,False,False,False,False,False,False,,,,3.0,3.0,3.0,3.0,,0.0,,,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,True,761.24,725.34,884.18,,,,2025,11,November,5,Wednesday,2,False,False,,True,4,45,True,False,False,False,False,False,False,,,,,3.0,3.0,3.0,,0.0,,,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,True,724.77,732.95,816.34,,,,2025,11,November,6,Thursday,3,False,False,,True,4,45,True,False,False,False,False,False,False,,,,,,3.0,3.0,,0.0,,,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,True,790.1,726.44,802.27,,,,2025,11,November,7,Friday,4,False,False,,True,4,45,True,False,False,False,False,False,False,,,,,,,3.0,,0.0,,,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,True,771.65,740.89,856.51,,,,2025,11,November,8,Saturday,5,True,False,,False,4,45,False,False,False,False,False,False,False,,,,,,,,,0.0,,,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
